Timestamp,Latitude,Longitude,Location
2017-03-09 17:56:28,-45.883369,170.495667,"7/53, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 17:58:34,-45.88324,170.495735,"7/53, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:30:38,-45.883332,170.49572,"7/53, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:30:43,-45.883369,170.49576399999995,"8/53, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:30:51,-45.883413,170.49573700000005,"8/53, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:31:12,-45.883435,170.495804,"9/53, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:37:08,-45.883448,170.495732,"8/53, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:37:20,-45.883547,170.495727,"10/53, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:38:49,-45.883305,170.495656,"7/53, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:38:52,-45.883253,170.495706,"7/53, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:38:58,-45.88300200000001,170.49639399999995,"50, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:10,-45.882385,170.498291,"10, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:13,-45.882222999999996,170.498702,"2, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:16,-45.882220000000004,170.498969,"500, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:20,-45.882271,170.49893400000005,"2, Manor Place, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:33,-45.882242,170.499043,"500, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:39,-45.881838,170.499367,"511, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:46,-45.880947,170.499753,"426, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:50,-45.880247999999995,170.499965,"396, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:51,-45.880192,170.500023,"396, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:52,-45.879969,170.50006499999995,"380, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:39:58,-45.879573,170.500548,"366, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:40:01,-45.879508,170.50056,"366, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:40:04,-45.87955,170.500474,"366, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:40:20,-45.879599,170.500608,"361, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:41:04,-45.879571999999996,170.500682,"361, Princes Street, Kensington, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:41:13,-45.878797,170.500999,"300, Princes Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:41:19,-45.878083000000004,170.501352,"250, Princes Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:41:25,-45.877633,170.50171699999999,"265, Princes Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:41:28,-45.877573,170.501668,"236, Princes Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:42:07,-45.877491,170.501847,"Bank of New Zealand Building, Rattray Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:42:10,-45.877434,170.502176,"Bank of New Zealand Building, Rattray Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:42:16,-45.877752,170.502875,"Dr Stuart Statue, Rattray Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:42:19,-45.87781,170.50291399999998,"Dr Stuart Statue, Rattray Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:43:00,-45.877776000000004,170.50306899999995,"Dr Stuart Statue, Rattray Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:43:12,-45.877771,170.503186,"Dr Stuart Statue, Rattray Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:43:18,-45.87762100000001,170.503392,"Queen Victoria Foundation Statue, Queens Gardens, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:43:21,-45.877334999999995,170.503699,"Queen Victoria Foundation Statue, Queens Gardens, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:43:37,-45.877185,170.504102,"18, Queens Gardens, Dunedin Central, Dunedin, Dunedin City, Otago, 9054, New Zealand"
2017-03-09 18:43:52,-45.87693400000001,170.504776,"22, Queens Gardens, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:43:58,-45.876571999999996,170.505625,"Queens Gardens, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:01,-45.87628400000001,170.505898,"Leviathan, Cumberland Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:10,-45.87527100000001,170.506356,"Bike Otago, 252, Cumberland Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:16,-45.874779,170.506526,"Countdown Dunedin Central, Cumberland Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:19,-45.874417,170.506887,"260, Cumberland Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:25,-45.873676,170.50719899999999,"Dunedin Central Police Station, Cumberland Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:28,-45.873358,170.50744699999996,"Dunedin Central Police Station, Cumberland Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:31,-45.873071,170.50749299999995,"Dunedin Central Police Station, Cumberland Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:37,-45.872632,170.507839,"336, Cumberland Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:40,-45.872526,170.50788,"359, Cumberland Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:43,-45.872464,170.508017,"Saint Andrew Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:52,-45.872888,170.509246,"83, Castle Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:44:58,-45.873084999999996,170.51011100000005,"207, Saint Andrew Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:45:04,-45.873288,170.510888,"Saint Andrew Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:45:07,-45.873287,170.51103899999995,"Saint Andrew Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:45:14,-45.873245000000004,170.511,"Saint Andrew Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
2017-03-09 18:46:08,-45.873259000000004,170.51109499999995,"Saint Andrew Street, Dunedin Central, Dunedin, Dunedin City, Otago, 9016, New Zealand"
