0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,major_lda_topic,anomaly,Agglomerative,GMM_labels
0.042632768978364766,1.1183411338715814,0.10430840216577053,0.6000644033192657,0.8099044157424942,0.10430840216577053,1.9675535232418042,1.6456189008313231,0.5399674881482497,0.9154217532777693,0.10557497665286064,1.6118921839806717,0.10430840216577053,0.10430840216577053,2.077992181708396,14,1,0,1
0.07967194891534746,1.0526213413104415,0.10430840216577053,0.5895036048605107,0.664015079382807,0.10430840216577053,2.0561660838429816,1.6064869395340793,0.5960879712947644,0.743831736035645,0.10518843121826649,1.5479608084860956,0.10430840216577053,0.10430840216577053,1.9156533087443677,6,1,0,1
0.0931540189194493,0.9730610529659316,0.10430840216577053,0.5348530506016687,0.8364294243510813,0.10430840216577053,1.953881226152589,1.9945354172959924,0.5568067737622187,0.7353571126295719,0.10503878514282405,1.472315964405425,0.10430840216577053,0.10430840216577053,1.8233948086199234,7,1,0,1
0.07262804760830477,1.207880218338687,0.10430840216577053,0.6627007732749917,0.8762169009423815,0.10430840216577053,2.245661510321952,1.750933977717068,0.8266594498418272,1.034204386989586,0.10574401798658073,1.734543175320141,0.10430840216577053,0.10430840216577053,2.2811874073013314,14,1,0,1
0.1670232971664518,1.1716269120224752,0.10430840216577053,0.7447824717964977,0.8364294113125652,0.10430840216577053,3.111271164028949,1.9949555261991918,0.6983442570781335,0.9396768087754026,0.1060814845841378,2.0659231232712045,0.10430840216577053,0.10430840216577053,2.2257481065025786,6,1,0,0
0.32176091126166284,1.1880995665560476,0.10430840216577053,0.8894361794227734,0.7833781799999997,0.10430840216577053,4.1841412940993905,2.090009820240084,0.9710810271790251,0.8329848558933008,0.10597704583778977,2.0718950355658308,0.10430840216577053,0.10430840216577053,2.1529037575310213,6,1,1,0
0.3029185101040639,0.7975970382103696,0.10430840216577053,0.3923849441925995,0.5313879554159939,0.10430840216577053,1.6602030411886517,1.207423689425923,0.3414218386169523,0.7575146797171328,0.10536087793298066,1.3272112426930107,0.10430840216577053,0.10430840216577053,1.5107057758941664,6,1,0,1
0.06615256099030375,1.077441775240004,0.10430840216577053,0.6386377675808035,0.6905406964360736,0.10430840216577053,2.232363491959404,1.6114029419259168,0.643419639673084,0.6938942732813302,0.10535567020997405,1.541511959003401,0.10430840216577053,0.10430840216577053,1.9087337714445312,6,1,0,1
0.045978420705068856,1.1718698217882775,0.10430840216577053,0.6560779763385653,0.8364294103812426,0.10430840216577053,2.3045125575827115,1.7581536173820496,0.6662540083634667,0.9622970201598946,0.10566244507208467,1.6817799369164277,0.10430840216577053,0.10430840216577053,2.2032280212733895,14,1,0,1
0.11571306164842099,0.9356645465595648,0.10430840216577053,0.5388724319636822,0.5446506938897073,0.10430840216577053,2.0585009706846904,1.4362550859805197,0.5881180845899507,0.7262192568159662,0.10514036356471479,1.3627393110073172,0.10430840216577053,0.10430840216577053,1.6883000561210793,6,1,0,1
0.07125770504353568,0.9702227714005858,0.10430840216577053,0.5017464772099629,0.6374896564520895,0.10430840216577053,1.9765035335003631,1.6130109524237923,0.5040481152245775,0.7908497421594802,0.10519388946704566,1.5682709486573003,0.10430840216577053,0.10430840216577053,1.9446357969427481,14,1,0,1
0.1982558334711939,0.9624975969782099,0.10430840216577053,0.5056836187141016,0.7170656454400159,0.10430840216577053,2.02917042853187,1.5544918651576154,0.40875947702443227,0.9591146375460085,0.10571037535555661,1.7648846957017668,0.10430840216577053,0.10430840216577053,1.9466120379511267,14,1,0,1
0.12001948221586645,1.1760236485861242,0.10430840216577053,0.8294814698165283,0.7303288122056983,0.10430840216577053,2.553249313332344,1.7364035253995098,0.8395331468782388,0.7726481282152236,0.10574712185189128,2.170973645261256,0.10430840216577053,0.10430840216577053,2.0175419457882526,11,1,0,1
0.0896934651536867,1.1994036679388955,0.10430840216577053,0.7044920810731128,0.9292668920825236,0.10430840216577053,2.5882372341075097,1.8639750248403288,1.051798906584736,1.0701932605588809,0.10592885641381145,1.8326181401789654,0.10430840216577053,0.10430840216577053,2.2933166781658656,6,1,0,1
0.3082423025625758,1.2290621125139296,0.10430840216577053,0.8791382823837921,0.8099037970532663,0.10430840216577053,4.166073098691413,2.0268085771240294,0.9621689083869569,0.8268926340388134,0.10613983520306647,2.038891917502042,0.10430840216577053,0.10430840216577053,2.143664538540179,6,1,1,0
0.13832436583470553,1.1844637535396032,0.10430840216577053,0.6740452652447857,0.9425306393532082,0.10430840216577053,2.582911195087945,1.9137972553726286,0.7390923685161397,0.9826781099836808,0.10587247740477324,1.6981007721478818,0.10430840216577053,0.10430840216577053,2.132243806605402,6,1,0,1
0.06791128340410069,1.0035223856102675,0.10430840216577053,0.579375519300811,0.6772775836871006,0.10430840216577053,2.047401991687366,1.639437184901908,0.5962177388137206,0.6809920952946413,0.10503878514282405,1.486179695217288,0.10430840216577053,0.10430840216577053,1.8605790911824442,6,1,0,1
0.07642198726534843,1.1997792716138065,0.10430840216577053,0.6818801695480943,0.9292668892885558,0.10430840216577053,2.3445856271391676,1.8487588206771761,0.7063476365874521,1.1155266581044998,0.10561451478861272,1.7554712816490792,0.10430840216577053,0.10430840216577053,2.3077618832321605,14,1,0,1
0.14234157418832183,1.1690527258906513,0.10430840216577053,0.7469484891043976,0.9557918857899494,0.10430840216577053,3.0153085483179893,1.9636458267341368,0.7924505192204379,1.0961521252756938,0.10582130192779005,1.9469602329772897,0.10430840216577053,0.10430840216577053,2.342736813792726,6,1,0,0
0.33601632696809247,1.0712655381066725,0.10430840216577053,0.63266798236873,0.6640150812454522,0.10430840216577053,2.5330729378620163,1.7850618574302644,0.7131376282195561,0.7122386865667067,0.10542923584580421,1.6456287644687109,0.10430840216577053,0.10430840216577053,1.9278604012506548,6,1,0,1
0.12001946050440893,1.0218054607976228,0.10430840216577053,0.6212921785190701,0.6242269673384726,0.10430840216577053,2.5142654406954534,1.7622066556359641,0.6864159490796737,0.7171090705669485,0.1052208507899195,1.6217118158674566,0.10430840216577053,0.10430840216577053,1.9544473832356744,6,1,0,1
0.07628976629348472,1.1272758215200156,0.10430840216577053,0.6559015058446676,1.101681854808703,0.10430840216577053,2.2147140000397485,2.033761083439458,0.6488739412743598,1.1192874589760322,0.10557497665286064,1.7195304328924976,0.10430840216577053,0.10430840216577053,2.2883483013138175,14,1,0,1
0.30824230337748304,1.2460798065876588,0.10430840216577053,0.8904797310242429,0.8762169046676718,0.10430840216577053,4.244906233390793,2.0995246568345465,0.962248935829848,0.927681351400679,0.10624600062146783,2.1299353055510437,0.10430840216577053,0.10430840216577053,2.2535684968461283,6,1,1,0
0.042632774740923196,1.168879990291316,0.10430840216577053,0.6742393397726119,0.9425300132133998,0.10430840216577053,2.2560186012924532,1.872654760896694,0.6963948234915733,1.1279650576470885,0.10561451478861272,1.721103156276513,0.10430840216577053,0.10430840216577053,2.274054411216639,14,1,0,1
0.30824230337748304,1.2460770232137293,0.10430840216577053,0.89047973084962,0.8629544078139588,0.10430840216577053,4.215767310466617,2.0696475622826256,0.9622351077268831,0.892296190111665,0.10624600062146783,2.093844224800705,0.10430840216577053,0.10430840216577053,2.2138890498899855,6,1,1,0
0.09955654834629968,0.8965186470886692,0.10430840216577053,0.4493985919980332,0.5446519396500662,0.10430840216577053,1.8013879708705645,1.3486320143565536,0.44135491526685655,0.6501902855234221,0.1054546581581235,1.457147394947242,0.10430840216577053,0.10430840216577053,1.5386750559919165,6,1,0,1
0.05439266562461853,1.1440793562214822,0.10430840216577053,0.68981094827177,0.9292675172910094,0.10430840216577053,2.3790559597255196,1.8073286099825054,0.7142060082987882,0.978645457624225,0.10562290693633258,1.6955328910407843,0.10430840216577053,0.10430840216577053,2.169428246743337,6,1,0,1
0.1221674284315668,1.0539298622170463,0.10430840216577053,0.586095305334311,0.7435915013193153,0.10430840216577053,2.3240868551656604,1.6627354745287448,0.5389628019765951,0.8256800282688346,0.10571876750327647,1.6685810190974735,0.10430840216577053,0.10430840216577053,2.001117603853345,6,1,0,1
0.04797494685044512,1.1509989175829105,0.10430840216577053,0.6819152912939899,0.8894793977960944,0.10430840216577053,2.281173628405668,1.7110555889084935,0.7234267820022069,0.9823114277387504,0.10557497665286064,1.6513314837939106,0.10430840216577053,0.10430840216577053,2.164550631547172,6,1,0,1
0.0661525636096485,1.1330702375853434,0.10430840216577053,0.5838427183334716,0.7966414896654896,0.10430840216577053,2.236514468530004,1.6757621855358593,0.5524114266154356,0.8924032522481866,0.10570911201648414,1.652156125928741,0.10430840216577053,0.10430840216577053,2.0875887442962267,14,1,0,1
0.05439266876783222,1.1772611484047957,0.10430840216577053,0.6452884811442345,0.8364294103812426,0.10430840216577053,2.2759605586106773,1.7657626473228447,0.6748957878444344,1.0116949641960673,0.10562290693633258,1.6317308626603335,0.10430840216577053,0.10430840216577053,2.188715960633999,14,1,0,1
0.07550954865291715,0.5171712070587091,0.10430840216577053,0.236749519710429,0.5313888906384818,0.10430840216577053,0.8094758534862194,0.8567813609261066,0.08905002457322553,1.4578297352418303,0.10546310641802847,0.8691595680138562,0.10430840216577053,0.10430840216577053,1.0082728741981555,9,-1,0,1
0.10601094318553805,1.1754746378283016,0.10430840216577053,0.84083072678186,0.8496912876144052,0.10430840216577053,2.7418565544649027,1.827612834982574,0.8849204799043946,0.9028692468709778,0.1056084071751684,1.9042800891620573,0.10430840216577053,0.10430840216577053,2.1100879970617825,6,1,0,1
0.28541576373390853,0.982847737846896,0.10430840216577053,0.640580479579512,0.5977025504107587,0.10430840216577053,2.8177894167602062,1.5841534655191936,0.5365516765741631,0.70390620015678,0.10584876569919288,1.6576586983865127,0.10430840216577053,0.10430840216577053,1.708182883077825,6,1,0,1
0.10650086111854762,0.7317393004195765,0.10430840216577053,0.36883919505635276,0.4252881672582589,0.10430840216577053,1.7572310164978262,1.0803761006100103,0.3739431765861809,0.5183458291576244,0.10530500905588269,1.0929997887287755,0.10430840216577053,0.10430840216577053,1.2837920440215385,6,-1,0,1
0.06743172236019745,1.0961934362421744,0.10430840216577053,0.5658657279564068,0.9955812529078685,0.10430840216577053,1.9959829779982101,1.8851025458425283,0.5400336186867207,0.9021417140029371,0.10557497665286064,1.6162484865199076,0.10430840216577053,0.10430840216577053,2.046705606582691,6,1,0,1
0.2013735449872911,0.9230738593032584,0.10430840216577053,0.4670812584226951,0.7038033445714973,0.10430840216577053,2.218767270212993,1.6085961791686714,0.3907455104053952,0.9833072549081407,0.10580497258342803,1.6653344318910968,0.10430840216577053,0.10430840216577053,1.8337016342265997,6,1,0,1
0.3082423019222915,1.2460881567094475,0.10430840216577053,0.8904797295108438,0.9160043952288106,0.10430840216577053,4.331017196178436,2.2115631457418203,0.9622904206626117,1.0305381732759997,0.10624600062146783,2.231839476618916,0.10430840216577053,0.10430840216577053,2.3799620510835666,6,1,1,0
0.3082423019222915,1.2460881567094475,0.10430840216577053,0.8904797295108438,0.9160043952288106,0.10430840216577053,4.331017196178436,2.2115631457418203,0.9622904206626117,1.0305381732759997,0.10624600062146783,2.231839476618916,0.10430840216577053,0.10430840216577053,2.3799620510835666,6,1,1,0
0.3082423019222915,1.2460881567094475,0.10430840216577053,0.8904797295108438,0.9160043952288106,0.10430840216577053,4.331017196178436,2.2115631457418203,0.9622904206626117,1.0305381732759997,0.10624600062146783,2.231839476618916,0.10430840216577053,0.10430840216577053,2.3799620510835666,6,1,1,0
0.3082423019222915,1.2460881567094475,0.10430840216577053,0.8904797295108438,0.9160043952288106,0.10430840216577053,4.331017196178436,2.2115631457418203,0.9622904206626117,1.0305381732759997,0.10624600062146783,2.231839476618916,0.10430840216577053,0.10430840216577053,2.3799620510835666,6,1,1,0
0.06615257589146495,0.9769340424099937,0.10430840216577053,0.6953185607562773,0.6507527300855145,0.10430840216577053,1.920576251206512,1.446418046951294,0.6276948832091875,0.934614837373374,0.10576982516795397,2.212445610202849,0.10430840216577053,0.10430840216577053,1.778380035320879,11,1,0,1
0.3082423019222915,1.2460881567094475,0.10430840216577053,0.8904797295108438,0.9160043952288106,0.10430840216577053,4.331017196178436,2.2115631457418203,0.9622904206626117,1.0305381732759997,0.10624600062146783,2.231839476618916,0.10430840216577053,0.10430840216577053,2.3799620510835666,6,1,1,0
0.34479427558835596,1.0236601064098068,0.10430840216577053,0.7776664796401747,0.6640142209362239,0.10430840216577053,3.841324269771576,1.9031780278892256,0.779342913243454,0.7481818180240225,0.10581946233287454,1.9502970166358864,0.10430840216577053,0.10430840216577053,1.8800378852974973,6,1,1,0
0.5185428418917581,1.116255747328978,0.10430840216577053,0.634150818863418,0.5711769799236208,0.10430840216577053,2.418631429289235,1.6228243536897935,0.833388494211249,0.5739453651185613,0.10572684300132096,1.5310237394733122,0.10430840216577053,0.10430840216577053,1.7763342265534448,6,1,0,1
0.17031174042494968,1.0864969532121904,0.10430840216577053,0.5970604494214058,0.9027420887723565,0.10430840216577053,2.477161139015152,2.037261577323079,0.635274684347678,1.0901030598615762,0.1058132138568908,1.824570382857928,0.10430840216577053,0.10430840216577053,2.1131315325183095,7,1,0,1
0.12349604128394276,0.9603528853622265,0.10430840216577053,0.62189901038073,0.6507523250766098,0.10430840216577053,1.7644871398260875,1.3914939158130437,0.8075512013747357,0.7794816073146649,0.10516772652044892,1.364596067724051,0.10430840216577053,0.10430840216577053,1.6473521945154062,6,1,0,1
0.3082422956940718,0.6119465171941556,0.10430840216577053,0.5071479615289718,0.39876186166657135,0.10430840216577053,2.9285678840824403,0.9940964807756245,0.6001796597847715,0.5246782876201905,0.10554304230026901,1.0661511569051072,0.10430840216577053,0.10430840216577053,0.9153988747348194,6,1,0,1
0.14350349333835766,0.6510693306918256,0.10430840216577053,0.33831822348292917,0.5446520462282933,0.10430840216577053,1.7016538991811103,1.0495043694972992,0.2520584626472555,0.7590968159784097,0.10566389304585755,1.0870801785495132,0.10430840216577053,0.10430840216577053,1.214825994997227,6,1,0,1
0.30824231286533177,1.1801191590493545,0.10430840216577053,0.8786432790802792,0.7833781799999997,0.10430840216577053,4.176186497265007,2.0750716817565262,0.9792537810280919,0.8322962172678672,0.10593083361163735,2.0548320305533707,0.10430840216577053,0.10430840216577053,2.15401573368581,6,1,1,0
0.12326804164331406,0.7230808788444847,0.10430840216577053,0.4172735378961079,0.4120250675478019,0.10430840216577053,1.4987691167625599,1.1199759067967534,0.35636516561498865,0.5216252431855537,0.10499263927340508,1.2155350568355061,0.10430840216577053,0.10430840216577053,1.3095178983348887,6,1,0,1
0.2880681704264134,1.0403659883886576,0.10430840216577053,0.7456618279684335,0.6772781558101997,0.10430840216577053,3.528873035334982,1.7689387671998702,0.6529326252639294,0.8198740657535382,0.10619807033799589,1.85437080313568,0.10430840216577053,0.10430840216577053,1.86977718048729,6,1,1,0
0.22754572186386213,1.212084793311078,0.10430840216577053,0.8330672338488512,0.9425293889362365,0.10430840216577053,3.8183000120334327,2.11792877613334,0.8943780876579694,1.0549912447459064,0.10605427948758006,2.1216445796308108,0.10430840216577053,0.10430840216577053,2.3925316871900577,6,1,1,0
0.1401936078327708,0.74899906758219,0.10430840216577053,0.5755375262233429,0.5844383403891698,0.10430840216577053,2.2400620217667893,1.3517190429847687,0.763726060744375,0.43462685446138494,0.10474764998070896,1.1554142655222677,0.10430840216577053,0.10430840216577053,1.42251263212529,6,1,0,1
0.1666923847515136,0.5652482872828841,0.10430840216577053,0.48664902220480144,0.38549957290524617,0.10430840216577053,1.3110827405453165,0.8025694251991808,1.4276078306138515,0.2867500861757435,0.10491172666661441,0.7077456437109504,0.10430840216577053,0.10430840216577053,0.8565032873957534,8,1,0,1
0.17060377565212548,0.6132367157842964,0.10430840216577053,0.9735994189977646,0.41202498466009274,0.10430840216577053,1.1458576341592561,0.7779714832431637,0.5609871029155329,0.3832025908923242,0.10487229633145034,0.9371660173346754,0.10430840216577053,0.10430840216577053,0.9369660611700965,3,-1,0,1
0.025804284668993205,0.47652385191759095,0.10430840216577053,0.36631901579676196,0.49160098389256746,0.10430840216577053,0.8865041946319252,0.7375467423116788,0.31024061382049695,0.3934737115050666,0.10469527333043516,0.7252135591406841,0.10430840216577053,0.10430840216577053,1.027561309048906,14,-1,0,1
0.04597842402290553,0.9862613654695451,0.10430840216577053,0.5837529544369318,0.7435906372847967,0.10430840216577053,1.971703647479444,1.5264047423843294,0.43108993768692017,1.0031272935448214,0.10562290693633258,1.653095163143007,0.10430840216577053,0.10430840216577053,2.027206943719648,14,1,0,1
0.3082423019222915,1.246085373510141,0.10430840216577053,0.8904797293362208,0.9027418983750977,0.10430840216577053,4.303125722100958,2.1816860511898994,0.9622765934909694,0.9951530118996743,0.10624600062146783,2.1960136854322627,0.10430840216577053,0.10430840216577053,2.346631635708036,6,-1,1,0
0.15250980900600553,1.02038810699014,0.10430840216577053,0.49924551736330613,0.8099046163843013,0.10430840216577053,1.830711108914329,1.6381357864593156,0.47890779306180775,0.806529165012762,0.10549482004716992,1.5223896723327925,0.10430840216577053,0.10430840216577053,1.9157953809481114,14,1,0,1
0.3720699761179276,0.8447919841855764,0.10430840216577053,0.3046232765773311,0.3987626716843806,0.10430840216577053,0.779096403191943,0.5465208548121154,0.3632518059457652,0.5627512956561986,0.10758715379051864,0.681666918026167,0.10430840216577053,0.10430840216577053,0.6917907781680697,1,-1,0,1
0.43893556052353233,0.7337111446540803,0.10430840216577053,0.5899183223955333,0.3457125329878181,0.10430840216577053,1.0861319985015143,0.8923083248082548,1.3702538988436572,0.21683311293600127,0.10542002064175904,1.0612904720182996,0.10430840216577053,0.10430840216577053,0.9933143963426119,6,-1,0,1
0.21000934491166845,0.501600214804057,0.10430840216577053,0.45769958628807217,0.3722370732575655,0.10430840216577053,1.5527706770953955,0.8743933165096678,0.5961852875771001,0.22947209139238112,0.1044537820853293,0.7971744492388098,0.10430840216577053,0.10430840216577053,0.9376395999934175,6,-1,0,1
0.08632670616498217,1.1428917517187074,0.10430840216577053,0.6426625878666528,0.7303288122056983,0.10430840216577053,2.4001909356702527,1.7126164004439488,0.6302562952041626,0.8129705865867436,0.10556118399836123,1.6485506815079134,0.10430840216577053,0.10430840216577053,2.074884879148158,14,1,0,1
0.16527350759133697,0.8057987866341136,0.10430840216577053,0.43121998832793906,0.7170645332662389,0.10430840216577053,1.742723533678145,1.1523484561475925,0.5918684180942364,0.8613102447416168,0.10563256102614105,1.150494350498775,0.10430840216577053,0.10430840216577053,1.4622268777675345,6,1,0,1
0.1508248710888438,0.9269006558461115,0.10430840216577053,0.5477138120913878,0.5181263188715093,0.10430840216577053,1.6693355497864104,1.2918571485206485,0.44192139321239665,0.6754413981107064,0.10535007854923606,1.5374854949768633,0.10430840216577053,0.10430840216577053,1.5644200572060072,11,1,0,1
0.9469447862356901,0.1452862771693617,0.10430840216577053,0.2123963738558814,0.1335103571182117,0.10430840216577053,0.3280870397193212,0.18418890587054193,0.14493580238195136,0.08167030729237013,0.10468602180480957,0.12403952208114788,0.10430840216577053,0.10430840216577053,0.07486473316384945,0,-1,0,1
0.16051538911415264,0.8311144749750383,0.10430840216577053,0.43592168006580323,0.5313892076956108,0.10430840216577053,2.0534521469235187,1.3358188105048612,0.355512372800149,0.8051831449265592,0.10567774577066302,1.4483436811715364,0.10430840216577053,0.10430840216577053,1.4659559407882625,6,1,0,1
0.7471214381512254,0.6964155558962375,0.10430840216577053,0.5099226913880557,0.43855083029484376,0.10430840216577053,1.4475095706948196,0.9255081876763143,0.5547184140305035,0.4097442753263749,0.10557720600627363,0.9980936634092359,0.10430840216577053,0.10430840216577053,1.0360572520075948,6,1,0,1
0.14684915298130363,1.151705493859481,0.10430840216577053,0.8172949359868653,0.6905406982987188,0.10430840216577053,2.8793461968307383,1.7716250507510267,0.8603355885134079,0.7277864098432474,0.10554739134386182,1.8320023279811721,0.10430840216577053,0.10430840216577053,2.0221568483902956,6,1,0,1
0.09474095463519916,0.8804135601385497,0.10430840216577053,0.548896094376687,0.6507522934116423,0.10430840216577053,1.8993464381419471,1.2665832953643985,0.3978931649471633,0.8374092747981194,0.10571876750327647,1.4894772423431277,0.10430840216577053,0.10430840216577053,1.6585450602142373,14,1,0,1
0.466638537007384,0.9789356185938232,0.10430840216577053,0.5146936274832115,0.5844400535570458,0.10430840216577053,2.265173882178715,1.4577994947321713,0.5731569745694287,0.7014079259242862,0.1059862298425287,1.5449348513793666,0.10430840216577053,0.10430840216577053,1.637059760352713,6,1,0,1
0.36634193040663376,1.1494702408090234,0.10430840216577053,0.7059218070935458,0.6772782014450058,0.10430840216577053,2.3377278002153616,1.633810547995381,0.7493561164010316,0.6775418198376428,0.10582873364910483,1.7111567277897848,0.10430840216577053,0.10430840216577053,1.8929946278003627,6,1,0,1
0.17483226349577308,0.7047809480573051,0.10430840216577053,0.3924452453502454,0.6109647376579233,0.10430840216577053,1.1811062779452186,1.001457738224417,0.911129156476818,0.5903106340847444,0.10565089876763523,1.0603917755215662,0.10430840216577053,0.10430840216577053,1.2353719875463867,6,1,0,1
0.45139793783891946,0.47370222117751837,0.10430840216577053,0.2588285617530346,0.2528735378291458,0.10430840216577053,0.8266518524142157,0.4900418515317142,0.4183229028712958,0.2956637996539939,0.10522395512089133,0.6019772098516114,0.10430840216577053,0.10430840216577053,0.5329639881965704,6,-1,0,1
0.1566702812560834,1.121372979017906,0.10430840216577053,0.6306964106624946,0.8364294113125652,0.10430840216577053,2.7766401417575253,1.932243425399065,0.6810197522863746,0.9323807253967971,0.10590012604370713,1.9857199504622258,0.10430840216577053,0.10430840216577053,2.152939717605477,11,1,0,1
0.1670232875039801,1.054800184792839,0.10430840216577053,0.6392140957177617,0.7701160639408045,0.10430840216577053,2.931358667294262,1.7884126004064456,0.6123091608169489,0.8732096914609428,0.10591048863716424,1.8262461126432754,0.10430840216577053,0.10430840216577053,2.026062779914355,6,1,0,1
0.07442546577658504,1.1691446538316086,0.10430840216577053,0.6850246825488284,0.8762168990797363,0.10430840216577053,2.36787191507392,1.8464651686954312,0.7162823168328032,1.028495098638814,0.10562290693633258,1.8158561644522706,0.10430840216577053,0.10430840216577053,2.3013699096773053,14,1,0,1
0.12584825773956254,0.6341165153426118,0.10430840216577053,0.3975286952336319,1.1016791891306639,0.10430840216577053,1.1031738544788823,1.145351626619231,0.36256477824645117,0.7311537063797005,0.10531132342293859,0.8579292324138805,0.10430840216577053,0.10430840216577053,1.1646254193037748,4,1,0,1
0.16553281736560166,0.9555506512988359,0.10430840216577053,0.6556331003666855,0.7701162599259987,0.10430840216577053,2.280696854024427,1.6082056683371775,0.4428236871608533,0.9231822125730105,0.10576669778674841,1.6679838067793753,0.10430840216577053,0.10430840216577053,1.9259556501856423,14,1,0,1
0.08392379054566845,0.738848693028558,0.10430840216577053,0.35274575266521424,0.7038018022431061,0.10430840216577053,1.1882250954713527,0.985172328655608,0.31493006041273475,1.1792691596783698,0.10551565140485764,0.9492079478222877,0.10430840216577053,0.10430840216577053,1.2878437535691774,9,1,0,1
0.38414624228607863,0.40976187301566824,0.10430840216577053,0.6523767949547619,0.2263478909735568,0.10430840216577053,1.780776927509578,0.5662680403911509,0.404060224595014,0.18879916504374705,0.1052113336045295,0.8403815105411923,0.10430840216577053,0.10430840216577053,0.4778722627306706,6,1,0,1
